hack_license,total_idle_time
1A2FC9BD2A4FB41230FA07D15B706DF6,2250580
1A747C885C5D57E912E0066914A018DB,467161
1A7EBB252DEE4E4416219D0563C8463B,2395642
1A9838CB7B987D32B8401322527D333F,2344658
1A9A9B81173A3BAD5B582E1B86FCC24E,2394600
1AFA116FC2F881950EA6B3D869C357E2,2397046
1B1E33E7792B61FFBB62FF4F34D5D7B8,491748
1B3D8F97562C24923AA0FE19AFC00971,2972414
1B66BE276EBE565FB0674D8398749A80,4857762
1C11563CD40162243931DF0C1ACE05F9,2480414
1C53A3528FFE5804428FF7667BDD5B47,3871426
1D4DB606BD30EB15F84EA1A31804DD24,5456760
1E3749BB37C3F3F2826B32AC190820E8,2426941
1ED04479130BAA91BDCE7A3C9206982B,4394160
1F0477B7D3D6875E9950D94B07A17496,5010600
1FF79F910002704DD761C38EEEF89282,2386234
204E0E70CAAE5509911BBED365DF9DA0,388
20515A7F99FD396495E2453F6B2AB758,1668906
205994280475874B569FC4213BC36605,3986040
206207518210F933EEA78095F9272122,3977165
20C20B8E134E0CCA156C4474BFEF2351,4923660
20FBC68ADDF9867E59C6D256ACECEAD4,3111619
21676214F120401E7DA9222B299155C6,2253722
21BE4A0B79ED2805E78DD91C38EF7C54,322953
21C8BEF71F3FB3FB89B024EBF5E2A44F,4974226
22C9A76507B53F626E52EB21A716F761,3077535
22E788404722476497038D5B3A554903,4167745
230177B8BA22E5D631950BA29283EABC,5450920
235956972F623C88DB9964E622658CD1,2956860
23A50CF81E8B46ED919FAD7F9A015504,2480303
23FB9AD78BABD4B1FB63DFA1A973ABEF,2528016
24244E354255ECFF0CB8B4015AD5D467,5171820
245A7FE25B213C6628CFE7F4745413F1,4200619
2466345919D570B94CCAB4950AB444B2,2775540
24935181AA667908B81686811723412A,4471672
24DE235B73EB22F9E3205D606135E855,4754830
24F04532F76864EF120854B5E6618F91,4754808
2501138CC05F6F5D900AA93D0E2C26CF,2052330
250F84C9BFD4263871F54D24EAFF17C3,3918970
2515C0598CCD1B3AC4B744312E24D032,374820
25242E554DC35E6C1B304D485FFB623B,4072598
2543700E511F2CC8008303E23BFAA73A,3162180
25CB5AFDA8D3227AE1DE7D8D289B69A1,2259420
25E708E5D60A9B6558F866D3AD5C55F7,4854634
25F6CC95763517367C2AF591D193BA59,4968962
260D0B34032522EE2CDD2789603188B7,3244029
26A45BC3636F325A5ECE2812156DFD6E,1394843
26E669A9D8004756172F7B93E77C2366,4799340
26EEDE00CE068D661501D6AE6BDDBBA1,3369953
270418811A80CF8BB827442DB36C6472,691267
2711C3E42A12427DF9F15E3A887B1D0A,936616
2732B87710918BF73B4F84386F78E287,1765134
276577A8E01DA2B8759D57472960926B,4139880
27EA3BE0FC6A958AE62F3580966B5CB6,1352716
2862B9E677D7A492A13FB2B6E86474B6,2853420
29BABE0FFB16752B5A1DC5E4AD91EA4A,4942410
2A62A2E25D8BC877EC1A91C7F4F461C5,4129020
2A659DF41745AEED6AAE562985C782AD,3508310
2A88379BBDBE17F2957F198C5DAA6B07,2612855
2ACA0B09A991D2C1E53E29004879EA8B,4162427
2B3B6949BE85219C444AA58198B183D5,4459338
2C78614ADC9C602EC70D65CCB4E63B14,2224251
2C9F4F0826133A1C2880D61665CEB1EA,1101597
2D6F79F736906552756897DB565E2BC0,1312935
2DA42B5DBD41F733B6EE1FD1229E4D3D,5185607
2E1FB8A90B130E4850C78B1D446CA5B2,1698674
2E2F58DFB758E1F67FF58614D4A26847,4416805
2E64DBEE9A86407DA0EEE27FCA8460C0,809270
2EC1844CE4CC319EE2D97B7E09AD1B0D,3546360
2F904AF97B7EDBADA59D315D79D284E6,2121531
2FB801088DB7711953B69CD489CCFB84,53940
30513F45A2DDEFD72DE06AA801B8827F,3600
311CDD7AEC961487D178D8B8FC42D756,3054853
312C04DAB9C496F8BBFDCBF4D382993D,3292392
31FD9D7B74AF9CEC4DBE93B550AF2642,3978854
32447CB86E6399B05408D2072705F84A,339328
32A1FAD9FA2C922BB50D53BDB58F9E04,2104891
32CACAEF0E1CA9FF57E51B718AC5AE53,4565160
3314116E3166658C6B53B1AAAC1008ED,5178060
33427079DDE4201B915E64F977AF09A1,3779930
334FD8AD7A24D27D1CE2BE6CAADEE4D9,1584720
339C1202D7A7E68AD2C873F414B28F29,2649540
33FFE53E0BD0D7937F89225FE9E960A6,4934107
3578782ABD6492CEB927B2A8EBCF1402,5658653
36122C8CB14D1A6FD641E28FA22B4D3D,2017716
36125D8E4855479B54FA5F010A18FEDF,5498751
3666110FD2B2DA634FBF03D8F718A9FA,5417326
367E48243D11C9A3C53E73251C48FEE0,4731000
369820E719335741D0F763F16EFD446C,954544
3708136C30D95C4524F1F83F1534968C,2314260
3726D9914E061A3C01423F0034A4BC1A,3402360
3729321543A221A21EF8CE9947F0A4D8,4586821
377C9F4AE86D522AD841F1FF3E125347,3017095
37F976F4B8EA27D7059306426A953F02,2881835
386E14042C7A39EE731A075AC003A362,5434380
394197B94EE68AF8B1912B96B0920F2B,3990207
39703F5449DADC0AEFFAFEFB1A6A7E64,4396260
39A9C01E1DBC73DEC69E6987AF7BB3D0,2378254
39E9DECE57E06854C2849FA41BEE50DC,4020840
3A77CA000E7A98C90D836A841F4C2908,2145720
3AAB94CA53FE93A64811F65690654649,15095436
3B1803457E6CD3936B2C32CB856AD272,4848229
3B4BD7262828A60F602AB16A0C5B0A03,208080
3B504A6D43B7A566A8E58068F2682385,3793500
3C271AAA1C3D134960137198A7166134,5254104
3CB3C53A08D6836A0C0ACB3876B004A7,4794
3D804E11702EABD1849C87A854F16BDC,2707558
3DEB8DA1A4DDAFFF5F9B5BE2819EEA7D,3359981
3ECD39B6551C37B8FFD66B3A6E6CFFD1,3877458
3EFAE175684CED6F44A92224972590B3,3562920
3F332731EC693DCABE2441E6989658FE,3214790
3F658017E585585D7ED65C8071793C56,2690460
4036EF55C609D1B90628965B1FE132A4,1895090
40413267CA51809C2F5B0EBEFD35F379,2792340
41138DF059EEE002374897DBCA3EA2B0,1974960
416FC9B5259228A1A7D49651CAE6FF12,3833520
41719DC5E2DAD13BB03C2A1374EE83E6,126474
4228F34DD31678F04210CB689F81962C,2087119
42852E587E9C2842902DA9E3579F0482,2973235
42A0ED923E952499CA083BC308A6EB18,1751640
42B37C1497C0D34D8123814047804F5D,3802529
42CC3A49C66FA772567BBAB7F85F8835,5386680
4357624BBB37F31939D7BB58F7935A8B,2219460
4401941910C8DDF7265D6BCC0FBC3CDC,4193416
440F4DC2707DC52DBC4D1FDA03EBFD39,4209006
4414687B7EE1BA3108A19A0EE0F5405B,358080
44261919F6E6E97A038786414C3CC70C,2288449
4489A28CD0680AB62D07701A0E6C2AFD,5345340
44B47A8DA1F1543C803FFBFAB9A96412,2695877
44F3FA98ECDE0CB68787B2A8C2BAE4D0,5238900
44FA827A930AE10C15E0354006550272,3052440
4505B6E7A4DF322643DEEA3F5CDB00B7,2966680
4582021CC192929A7DA2F9E39B8A631D,3048177
459987EDFE6ECCBE48107A7D592F1C36,2994877
45CDB393D16693EE8C64C6F69A32FF75,3754549
4601F897999308D64FC4121162CD5231,2834400
460EC47EA6B75AD0775A133609C4FC40,2303669
461D37C9B67CE39D6DE07680D84F2123,5379907
46E0C0E2494B51A5D4C67E2AB30F8BB8,1918554
47063256FA18A122CF62E2E610431539,19562
4713813319A75B5349742CFA2A265440,2911745
475A65EC9807ACE998D0A6253718D543,335
4784187CD7ADE78FB3997034020BD5DB,1349100
47DCDD1E521F55C7879655DCD380BDA1,3745260
48C8D645579E8D1D9A1CB7B5DE70656C,1935877
4B7317B9F326B0DFD820980A519CE778,364
4B90308ECE54AD4EC107A15C14CCCF08,4518951
4BD18A9D29849B46795A7F64324D6EFA,583087
4BD87BCA06B05F00EC46A9CC6C15408F,3643241
4BF1F6599870BA80A88CCF15ED8A7A40,3632280
4CFE9C7B533C5055082FF7FE61D3EA12,484856
4D344ED384634EFC04D1AF045197BFC7,3362880
4D52A7C4D2834756D4DC50DB92FD65D1,4232433
4D723A38D26B58C5A3CF530163919E2C,485629
4E071469E7D803F04CA0A8B088973840,4325489
4E1033A9AD5EF4491F4054A27D1D7A3D,3644998
4E3AA1185615CEED03BB1DC7A94030D0,2340835
4EE5280C84B5F9AE00A8D51A20DE0FC9,2691180
4FA1E7EC5865268062AFEE9FF459C417,526907
4FC832A7DFDAC457304C2069EA60D776,5043600
500AC9CAACDDB2C54A752D066E0E4FD7,3794373
5068E97B747530AD53EA4482E95B0A52,3175848
506DBCE23867EACF170EFEBDA3143E2A,3355560
507AEE3C0E2B6B3DCF6588D5A7EEA970,2999880
5101210B73A0E033D1509B3E487C929C,4941126
514DF60096A232618999884FFCF5D374,117660
517C9640A0ABD1F702AE49C31B83418D,3861133
519502A8CC6386B2203DA6E75057B85C,4091102
51CFDB05BEFB600F3C8EEE9D324E1FC9,5494192
51FB68B4BB4C2FC1CD981BB3514B6966,3384212
5214ADFA4293E0933D3016CF49BD772E,3507861
524DD27657BF6E4C69BD9CD44EF04D44,1955039
5250A96517150FA989E75790D9350DE9,3533280
5266A1CA6971CFFC49E8D25C49ABB8CE,6002880
52F7412F3357469651FE1A891DC7F5B4,530340
5374C1A7638A6989FD9C03FFEDC12D37,2844949
53BC985CB63CB82BEDEE11FF2646E3BC,6051985
544697F4E4B968D63F284EE0A2CC6789,14117
549E9531D14BDA9F650BDEE2067E702E,2733384
54A856EA33402926D943D3EAFC145A84,1060952
552EC7FB05196822BF8A5873B44795B2,5087411
554421972BEE11383386E1FAFB6E27E1,3951377
5594F56B961F941D7AE7AD5AB3C33442,2214718
559A8ECCC05D57219CD88A9A8E0577E4,2721071
55A64067AA9A68B6A75931C2382AAE05,3003722
56193ADD9E775D1895A1A4DA8BC17DF1,2121674
562A5123C56CB7C22DF991DE910DD0AA,4980300
5647761721D488C1F671072B01AA83F5,4191801
57F051745C6DAF0AF26FD2758567F577,4901977
57F7F89062EE112DC8174D2E5DD4A1E1,6465060
581A45462C143D1762C9B3347E98B0A3,70620
59B3E0F2A5DCBC10AC736FB9D8BFC8BB,1891755
59F1C2DC0261DB153FE409DABC10F5B5,2149487
59F3C3E7C01EFF41D8E4C9562071F612,3118118
5A5A6FD7AE2C26023FB567D6C76F5E93,1850164
5A9FA7ADBDA14A307510A1D783C93A5A,960038
5AF0F6BE6B0B4AA82CBD757507E5FBC5,2100826
5B57DEC91B684C216E581F1E278DDC42,2438164
5BBB2601753183AB2FFA68EA887280B0,689220
5BE5B1B45C4992B1073EA01E6D8546EF,480
5C124487553E384CEE49DC4F15C6A3BE,2630220
5C5A0583DC73600C89749739C1C369C8,3377682
5C87606412CEF04B13AD9C8C40C52B8F,1406580
5CE97784028B5FF5DCD340D5F2B7D01A,3363456
5D12A5E1886DF2676B43187AE0A2977B,3218640
5D8B25B628ED552D3B2B62167D8CC4D0,2614187
5DB2818B93DBE2516A7773325A2A97DD,198519
5DC326DC031DC573A57442CD74029281,4008000
5E29CD6E10B0C9D7AF2BE2668F0F152A,4581
5E4A99D690E31E68E4D8846BA0CA225B,1470367
5E8BB528E4FA804699C7AF869F07C7C7,2381520
5EAC916DE5CF9DA814AB1AC85E0490D1,8291
5ED62239D54DF435D11DC2324C91F68D,2157238
5F1BB9E37B5D00F63554B8E49A69B9F0,4252020
5FA07EC28934A0C3E764D571B5781821,4525920
60366F52CDC2F6944143B725FF1605A9,2919360
6044A0D77293A8357596CCF9423E71D6,280226
6067E522415800BCBFF976500227A8FA,2306841
60974038F06613BB0E34C9C367C0681C,62880
6135029E162522D61843D555484F1EDB,335493
613A3DDF1A3EEB33CE7C148F64CFF324,4052330
61862CB0F89AFF3FBD65805F4E52DA16,3962640
630CE6C462568C81C1412B84B4169BCD,311142
633FD5F71950A5E416005E05A033F9AE,2277360
63421E07128281AFAF77A1188A35F85B,2427360
635A851FF1682442E680D16B5C555EB9,4192020
63FECA50D2ADABD9C6373034DA0EDFEF,2112013
6438F5305EC113DF938929A15467463A,4398204
64614D8312A1CDFAE15184BEF528BD7B,24180
64CA9E75540A989A2CB6826AB5F08BA9,1819536
65AFA63AC40B857E11CD53C7FC2B56FD,82320
65C892C0083C0ED46C7A3C947DAECA47,1257817
662DCDBE819E5F016615E11479D70CEF,4962780
667F6C9CB8FD760631E8DC6A45DA4943,2551320
66EC0012E3C74DB4AC873BE30E13EAC4,1434360
66F534F05DDC44CBA72F2B1FF0C56E42,2112655
67E400A42626227E6CEB611D96DB0CF0,3794735
680B95D9934B453E3976FCC604C56C71,890984
68117DB163F03572FB1C75C558AE32B1,2111998
68F381C4ABD2EE6A41236699C10B7359,3669240
697DE64A9E03BF0C60AF3BCEBC492E3C,1560076
69A46661D6A5AFF0BFE7A695E2B7BB7E,3232205
69C421F721977310EC689FA2E4A1854F,2911742
6A7F705C21642B62C578FED40102C355,450021
6A858C507AB45AFC24A95197E96368F2,3377460
6AA11F74FA13585B2E94A266D7CB6ABC,4027293
6AB88303885304D1C739FCC47F4519F8,2044225
6AE05F6230868B6485FB84160DEC7BA3,4039384
6B1DA571F258A28B99A32588BBA96868,4487280
6B5A7BF7D0ED3B930BD59672CD37311C,4480080
6B849FB8FFA720DFBC687A674F94CCC5,3937867
6B988B70D2DF4F95AF47898FDE9DFFA9,4177335
6C3929915D9293CBCD1C81934CCBF656,415718
6C5022D210368F1348E74F6E343CDEBD,122203
6C6FA51B72C3EB46AD646E2B3EBC8086,2524872
6CD86C042564EB2ADE479DBA4778534B,3089640
6D35C016B9645969DE952F2930D9F9DF,2767403
6D658F720DED7DD88EBE8B49D7FBCC5D,3155893
6D7701C51B7F08ADE969B8A1C5C675E4,951384
6DE82A3D99C7935637ADC1AEA6430F52,60
6E63AB5F11DE9CAE5999895A73A03F06,1247280
6EF4D953D7BABABBF53C7D2A783CF2CF,2201135
6F0834B4E7495FB4D11A154D935BD858,4178520
6F3926066CE040C8FCC8456984A82E6E,2703
6F4786E8A9AEBD328F817C00BB27DD7E,35791
6F853DF9F47142C1D446683FEDC3C16E,3569991
700DFDEE64302C5F382E97BBB868115F,2652815
7040594AAA447558A0F791BB3BF70BC3,4913880
7078B82782A18CBBD7A275572FD1AFC2,4432380
7084B2E08F25C91389C70E1FE947D51A,4960860
70EF8F3B60342E232597111E7738B1AD,1775267
7135F458B3E28DC7C12037B470F05A31,5810
716AF3AEAF1DFC2C2493CEA7F86E4EF9,5074753
7181A9D76B7D844DBDA4446B6D80E4FC,106834
71F76881DA8BFB45FF84843BA3E50AD7,1818911
7208D816B24A1C434923535C49EEE451,2819520
722868493DE0F9E8596DB30844120204,739620
7325FC900F4DE966CEC7675E03FB971F,5508420
73F3ADA7A873F7709CC8FDE969D8242B,2952729
73FC575F98116F43413964EB7B3B27B1,4285324
74817B9633E772DA34F46DBEB33C3BA8,3683100
748C560F69E11A236009BBC2B90942DB,3526920
74D0F543A2B86D7ED42BAD2FC3110968,4563020
74F12EE356C71A176F6DE04DBFEFCDF5,5198635
74FBDCBE0DFA365933FF11420DD84E60,4055460
753ADD7A762575F48B712E3F7D42B698,2809620
7564DCEAD1D48B31CBAC18B66591F1CC,1892210
75BC9AF69E4DA4753489A8293A9EAEA3,314295
75C674B01AD969386476ADE40E0B0C19,3207810
760A71BC30461A517A5CD1579A92CEFB,2656868
763C8BC5FF8C163F1700C7B85EAEF606,4146460
764F772ED9CA6A8A07C625266CAAD5A2,5105036
78B37C34EAEA4DC9223CA9B16AA95DF7,738600
790C24B2AF30F09919645FAC6CB07753,4125900
7923BC72414526A2DAE72722D2D28CA0,1326540
79BA177D8D831440677D5A95CAFECCD3,1652151
79EFAD78E0A81463C273B1CF7A8D3583,1799359
79F8E9F1C1DB599E2DE5222E8004D3AB,4154674
7AA5524EA5F3E764F176C2BE6F9BDAB4,3752900
7AD5A1B2C05904ED0B3B2711EBBE8DB0,720
7B67BEBB3E5D22C87EC76B7635F5E0BA,3158362
7BE412A949D50A9D564C8114B374043D,4870260
7C24123EACD98A813713C64A09300675,1720140
7C5F6CF47A5AB2FF0AA54F1B2DCE0388,194412
7D12F47C8143410209F5A7C1FAE696F1,3281820
7D2C84D3CE1BEF77A8FD86BA0D37D13E,2299483
7D803CB609617D0AEB315C33CB2458F4,2218740
7DBB525F1A2B2C843148A87256881BCE,925980
7DF4AB41AEFB676C27B3A835E6611852,2613364
7E37D0E995155F3D317BA8C3A3818DC0,3055320
7E659723B42B3852D58531519BF5837B,443233
7EAB8C6D536470B0244900A17440B036,1318725
7F4A0DFE8E76727E8D8212F99608E422,4476300
7F5EB73709A43E148E94A54C42A211ED,2488287
7FD5BD9589ED6CF00E90F675D83E7CFE,5189820
7FE4A323836A5E98E26C3954975248D0,754057
814FCA5CDEC1EF9C63C6E04EDE7AFD81,3319913
816EC8779A10B1FDAB9E0A9146C9540A,4675080
821F638142D720B3C4D8CC288B59F78F,3465000
82344B785AED3F2425B080DD042D5B3C,1591169
82B08445C942CE65DDEB86F91B3ED592,1844921
831E26A5D817F625BB0561A19FFF0B76,2234863
83B9BA553AAFA7856E8DDB94337D1001,222052
83D01CC0D38CBBB7CACF784304F1B7AA,2625844
8428BCC3AF3EF546AA687BF119A690B3,4650420
844FD7A1F71E758FB939A2C717BCE615,240455
847DEBB5E1ACF3D0920714CC28454384,4127668
84A98F27BDF0680662D288C148149C9E,3343281
850B84E7272E16CBDE601133FCDF6361,1739552
8510555CD5BA75C9FED27482853BE9D7,4052430
85288A943550E650171777BD3979E758,3745080
85773A42C72C02E17B376618B8FC5BEE,3667999
85869EF02B32DF9718D2FA9564871333,4061747
8597D2F4F49CE6F6CCA7C6D837F9C772,4310940
859F40658E57E927362312B524D7A737,6405386
85D6DC0D4364118C803C3D5B35875359,1996212
85D8089BDBA9653EDD3F72673555952B,4884660
8603E2F525D7FAC6E3CA101791904721,1192873
8610394BBEE5E28DB39E66F41F018E96,3926088
86149D9D8C06DFF72D94FB965622D9AC,2631360
8639FEE5C71A06DD6B606C78230B7A05,4098847
866D84AA60C99545FF39DF6D2E3BCD8B,625003
86967872146BB0091B13AB234783E077,4940100
869D940516898EB548A20DCE8BE70D4C,3502440
8725C7FF9A989F4F168DD38FACF72094,1330800
879633F992B9CB3DC02CA1AC95A569A9,1861980
87B8DED36FFD7CAC27D8D3D361962019,4132109
87C76850D5C079BF4B561C67B0D78A58,2976420
87DE9EB13E222686EC2AA1AE7D5E94C0,2335811
88470A808C04F7B170E79B0751786D40,4488660
88B0C71DCE7927A85276C5302F112F84,2930504
88CF6CAA78CE8B2000FBCF39DFAB3E69,4110138
89599D85CFA823D8886146AF161EA5B3,686
895F9C541258B1B18B8EDD4756A845F0,4402080
89E41715AC4EDAD77FC9AA0ED274900A,2385547
89EF69D6C4CD7DC8653D5E54075C0E7E,75091
8A7E6CA163C79FAF3B82F5959CAE920F,922608
8A8969C0DC799FB08940F4A3EF2E007E,5544540
8AA907EE7C761DA2609146D6AC58B5A9,3763571
8AC2EE321049E73980408CEBBA0400B5,3785820
8AD86F764BDE73307D68B260F82E6E90,1744932
8AFC19C6BF71444C48830672B0EA1D9B,1867987
8B55A16C34F41D0340FF98F94324808A,2217840
8B9EB8B7A837B4C28A2C54D3AEB6A442,2912334
8B9FD37CC7296AA9D8B5A8F340A52E97,3970995
8BAF9790F421C8B91171F85CB35638BD,4163392
8C00B904D288C0EC37F3969C493F9810,3561017
8C3F5850462BAA5243987C9F80A4A11C,236461
8CB2F6D6AFEA764342AD66011647D781,4547100
8CD539B370C3DEECF0C7D847B084D4D7,3184498
8D24CA31D519723D2953ADCECD199961,2248086
8E9E4A2ACC80805D0F84433FB09C323E,1009800
8ECCF37190B538B50B3D224A2238F9E7,2284469
8ED9E1A12B8905C30E3C31B49D7E3194,4486565
8EE94AEC9CE7CCAD85D135CE29BE7957,4607640
8EEF8462A6AF95FBBB4C2B36530D8230,698283
8F327F7849789A57F0DEE7256B045D4F,2265252
8F55946379494FD318545759C8E7A834,5070527
8F5FE1DDE09FDBEF1C3882E327DB0AB9,3477274
8F7A2DCB5DFA3130C09B53E71F141AE6,1393320
8FA961982C3FEF4386FB05B4667A2580,3356340
9015CA32E6A1355CC802309353DE34A5,1708167
9190516F1C24D37AA30C282474A6AADA,3053940
91B9CE917B8457C85A6A303E29A647E4,3677880
923409C463A957BDE023A0048B47AC9D,2657126
92383A33638B94115456EEB3A006C128,2556430
926F20F762B52E8033231139F596B14E,1270680
92DDA1253D8C39D0562F6CE09C9A198E,4602780
9357457BA86232152D7CB05F47E291CC,1200883
93C717865D597E96DEA1C3D119091774,3791460
93E9CA692A179A4F88F4906313748B9A,2630880
9411DEE34DD81DD7FCAD4107787E5F0F,866010
94DD771201089652242BDEC4848C2207,2005219
94E1D7C28F66ED93BD4A90B74FAB7356,5346840
951CC1652C8F5B3A6512C377BA68A2C8,4028644
95DEA979D35B1DF27BFE17EEB096B357,61980
96066F398F07306F9882ADA5D70A85FF,2243734
96306CA8F0EEDE0770DBA07354BB59EC,3877045
9653F11F400E30956705160C6670911A,58596
965A9B60F8560DDDA94CE585D0549FBF,535085
97DFD401B448BC8C52254DC7639E1293,3226885
97F587C281FF0C0839081E9B3DE75329,1376676
97FFCB10F70DCE8CEA21DFC8DE0B1C67,4717980
9837711811287BB91E7536A6970B0305,3489960
9866542C89AF704DB4D003DF5B920641,3471420
990D4B64C827AF717366B6C677C8EFFB,4631279
9935D747BE03801CEA62B422DCF57679,3177959
993706ABE4D7F00F16BB2ECD1D68CEE1,982200
9937E7580CB5FA6C2FFCCAE3C6EECEAB,3275853
993D136ADF312EE8ED7B056F6607B0FC,1444020
996222E697455AEE03551249CC4F7B74,3754560
99631374D019900C81551DCA382025B4,2458824
998726FA0944D26BBABB845CD87653CE,4014469
99AF4A3BD862C6DE129F916343507CBE,2840460
99B6AAFD2AE33C44A0B338C373B4B8C3,377675
9A2F9A85DC8B9D436EC180B7D46EC02B,677701
9B19B53DDBCA5160BD1BD7FC7F4F6AE4,897655
9B3F7A3CF03E6221EF5C58D967CD8969,4860044
9B59834C6EEE3750694AD036C710BAF9,5026800
9BC99FA94F84AEC775D6B5064493285E,2389500
9C2D5F7EFE3A0C1B3671BABD9252DF73,3282660
9C51F7135FBBBBD4936977850EC7F813,3410963
9CC4763F45A08CA8F0D02BCCAAF37396,3300
9CC7A602118E11FA7235CC07E4A15BD1,1487040
9E4A103741820C2737CB833DDC28CF29,2610027
9EBBFB052360E27C653D9DE1F646C3A2,1167903
9EFEF6A15765CEA3F2A007464371BA90,4066069
9F196F821779AAD8EBBAF1C2D07C2281,4805220
9F7A450AEA7F2F6FBB28CBB27F712E26,4224751
9FA493B039246A45C04CB8AE504D51BB,1978707
9FABAFB1B26E6462B3E309DF298749D8,3554940
9FD164A86754452A369D1F448C3FA652,737760
A000B099582B8035B59B485D248BCEAF,4138740
A038B63F46E005BE94EA71C940312DAA,4394429
A0427125F79C8C56F62C572754E47C17,3102833
A06A029CDA91D0A5789534C1128AD45F,703380
A11454A8BF3B32DBC915BCDDCA1EAE1C,1798659
A16DF7B7225ABD01BF1A7C3E566DAEB6,803653
A18C186A137C04B3B633BB4661957198,1141009
A21F12C52B23008192CC266BB1132AC0,3112652
A301D263402C0CAF7EA0D9966B07C258,2612235
A33FBAF8F5E3070FBE196F7377D0E2C8,7440
A344A3680C7A60762588434296D646FE,2845140
