hack_license,total_idle_time
21C4A526AA3C4F6B4EBB126405A92A00,5813673
21C6D06C76EC0446F273F7A90658368D,721624
22457AF4EC023E0E8BBF351791A5C811,4236060
227E3D1F05462C05ED4AB494DD0E27DD,4183140
23A074A84B027D5624C92E0EB5540D32,4301614
23AAB0721ACD03FE0616056B2B6B947A,733786
23B23F2983A8787F4015A4D2BB131CEE,3249480
23B480897EADEBAF4AEBD1711A29FFB1,1168680
23BFBAC4B2EFF03DD17464815C09DED8,347831
244E471B49927CC26ED305F7A84150E0,121380
249E74EAB6628104A73247166DC7E091,2570231
24A375ACD69B5D870F6FAAACAAF05335,4143720
253D1DBC8FF5BBCE276FE65E1A92F676,1570440
25F959898466AF3A7A3517C869DD4E3A,4889827
27B3241326886C048B44024E7F7C1001,5933400
27E4CA7E684B73A36CF476092D89F2AA,3403946
27E6F8C724865F517D1E97F88455B471,5897819
28253F74C911C5F6567E4C3DCC903A4A,2702142
28540BA9A65CE2B80D59A6F899496B71,6238320
287F8194DB1F39302AD2E3ABB9C42BE5,2514706
28A7B736E380481F1042BB49CB0C950A,3761520
291B1C998AE59E6D5A02D5A1788A6D3C,3913620
2964CF300992B6EC6C9AB6E965B7F7FD,2664900
29F3EFEAB644C5D71DDB327C32614100,3775580
2A09EE3BA47C9569A94BBD087004F149,5831340
2A24337D6B460EE6CBDA131DD372AB5E,3714120
2BF53E36C6A9745049ED8A6FF3BFBFC0,3981840
2C3EB007FB8A8258686B63E4C99C5425,421088
2C7D8996B701B73AE4FE4AF5D7CEBB77,3242963
2C7FE417C6FB31EEDCF0AAA75DE1E0F2,267240
2C8C6A9FF2F04D05AB77CAE8373FEA30,167306
2CBF5B080F61EBED416C396E5308AD06,5795064
2DA426C6DC2C1A8E813AF161215700E9,1068947
2DAB6CF1525AE0B3BBE7DF6B4B9762EB,3444900
2E8576C79152A921CFAD5BD07072D004,2355992
2F8B3E7D4EB9BE83DCBB2B1EBBBAF657,3764820
2FBA137DBA31CEBB9CC3C8F08305A03A,4360740
2FCD02E6B01740C50AF0D73822364E5D,3570358
2FE2DCBD8B692A8BAA55DB63E4934D7B,781899
30CEAE166FDC2B4B1BD6A217C8DD3ADB,2138207
30D5460D2F03DFA924B96EE1ADA83822,3321840
312192D39E0AC4E4CF61BAAB425C8938,3803820
315152451078BDAED42329AA4068965B,1416318
31A331BFAC506940F3CC6DC4F3C4084C,4110022
31E09DA50B25482BEA42DFFD69FC4BC7,3085708
32838699C702C65979E3399744118ED8,60504
32A64FDAC05F9A22C0DE551599D10897,2176659
32BD4CF85B6C39AD47C2BF5FB6A706D3,1719531
32F1D5066ABD1E818DDD1EF7281C0DCC,1150887
335DA83687860DEE944E08DCC5135B53,6064298
335EB1BBADB6AC64555BB6CDDAAC912D,3530040
33FC8D0F0F17E85F2CECF77270424EB0,3100796
33FEC3C123DEE54608C0F25DC583D44F,4529407
34AB334893D5CACD65ADF07A70AFD3CB,2848446
34BD48DE91A18652D05235D3023555CD,3872320
34D81C7EAE6913E1EB3C4D507E818E4A,2893246
3526F59124E8109B9D3EFE121030F171,3076320
35306D8165239EEE7CD38463CF5DC9C3,2260888
35594865D4934C41B8C23CBC4FAD87F8,2326380
3654165A66836955D6D5DFB631FAE05B,213
36812341C732CD1E6D5A95A60F2D4CDD,948584
3717CA452026455A6A1C1342ADC52FE0,4326180
371E933590BAF3BCE1279C9FA4170EFF,4585980
3731FCC58414FACF7C6E819BAF4B4DE1,2489940
37CB48AE1D64BA1FAD9C48A046A916C6,989340
37D0D0FCDE5041A32AA6D48867F7AB9B,4470180
37FF3CBEE0FABDA54A5C2DE30C58D776,2684520
380927D0DF5268B118C093E71FF04156,3780240
3877D306883C02E189388F742278EA1A,2914949
38A03E70DEA5EF3973DDD611BB390E06,4654848
38A2E98E9392F3DCA96899E9ACF04EDF,39720
38A6914BF363CF133109EA5F6B983D13,3490680
39592C06C8930CC5FEBFD25D3EEC472A,233160
39796D5FCCF3F363F9AC7E8297F2DD53,2795280
3A293FE0F4A19ABE801F5C9913C8A7AC,1065306
3A3A0A6CE871CA4D7F1C2D5F1F39DE98,4374568
3B99B010874F6A3617D91F99BB72CD48,1567042
3D36DE94EAC446158BEC12E5FD36F529,65155
3E48B4A5831C12A3CE279DFA010299CC,4416707
3E931D1EE83B03EB2B8B69232F162D97,256620
3EB6EA484F2AFC5DFABC8C661AA6078C,3606149
3EB9051AC12F9E1DA2B286FE0E21B73A,904796
3EB9851031D8FC0EF88F5544F5F1AD00,1811166
3F2E58505990B442F4212A5BA8050200,4315621
3F587DFD5EB8423E65119F1FE37D7C34,4217100
402AEBCCFE5432B8DEA8B11E70C90E1E,4395853
4041E334BC9D35F6677B26D98B08F1BA,5073993
4081B5B782D25331C97471C15041DA21,3460585
40DDA25B30FAA71E3A2678A259DFB0C6,65881
40EDFF37DA3C9B64D908767839A454EF,3351614
410C36EC0D2A398F59F16B1C7C4A2D88,155753
41CD282FE2F478A09D67DF1630CC0310,2321072
43973CA3D56B32EC15A010E3C359550D,3900320
439A45354D899A1F845E6C4336B7090E,3009840
43F422182F7BB2B21A2F1042DF89C3B9,3758839
441128AF2489F5C79C8F658C55C376C4,1021844
44472758F26369A2A7096FC03BB20D26,3921874
44788CA202B33B0958201F6F5F8B3AE2,2580
44E4955DE359FE7F991A41E25A608ECD,3955020
45066E3E0B70FD72CB73FC574E3FE27F,1054237
456D1603F0A64629A0B4D0CC3571A4F6,3048300
458108ABE5D8384C2C7132EC9753E16B,2454543
45AD364E71FC5DA8EA11046D2175599A,313273
45AF7634D808D4E33D3EE6B51EFF7C08,4263780
460C9C99641F05B9945FCDC8AD828336,419708
46409FCD0521C3CBE8DFAF50B0A4BF8D,3327420
46E655769364580251197BD55CEAF56C,43560
46E9C2FF505F10B97E6B2FDBAE5BC683,704820
47930684E0301B93195917B77A4F5512,2833710
47A39E1A4C58387BDC4B0EEFE449F9A9,3965340
485BEFAAE04BD0BD05C78D22C03D438C,2505878
489F49A6AC8FC8246C53A15C686CE716,366720
48D6BD2E4C072D62F852F907D46CAB08,2280191
4900D6FC1B973139CBC3BEB257E2713D,4584900
495ACFD4312E8BE18B9EB8BE57CBF200,5218620
49A30131903BB5BD9C1AFAE2B49B1A5F,866400
4A2D560F2F80F5E12ECCC4567A20BC80,2444400
4AABC6739C036AE3ECE68F7A929C852C,4226460
4ABA56BA0F7684FFCE749A353C8AC495,6695
4B21128EAAC2102CD237CF2EE97EC7ED,1735678
4B67AD57FF97494C3783391147D090C6,3700350
4B94D75060E56133281A83D6E8278CAA,2520
4C5FAA3E169CF20CF483931B4B9C0F9F,2057746
4C7C5916D1357CA0544DEF3C2503C37A,4095183
4CD1FCB8ACF4925E687283368426CD2C,189
4CEBB1865C30D0F154580FFB68B52BD5,2092796
4D3583447608FA4DA1D28E7A05758E66,2220092
4DAD78260BB0BD4DC848F0AEBA6F906C,124873
4DB7190B6940BB3A198351DD4158E50F,507060
4E077A9FD9BB2B18EEFDCE25BBA3234C,33718
4E7CF1CCCCAB655A3AF6AE8B680F7A60,4064960
4EAE95A9A00F66C53C5B13031AAF4082,2852760
4ECCC0150D450B9DED951D7AABE3E954,1235531
4FD3698E535A5E832EF851558AA01805,2292801
500605877E09A340A2C5210FE3DEE2D9,519846
501C5265C80AB7B786045C9B9C0A3B98,7081140
50B9DC50254BD25EA25D80B6D9BEB540,3866580
51280F5591F844207E390F8F28EB5ED8,1974317
51AB6AD9F5CF8F32B1106C6B72E362DC,2162286
5259C96F9567BD0FE0BD545478343B5C,2859063
5265997377646CA4BA7233964DB60FB6,2795985
528389D3FA104D48CF5CA7C97CC1B67F,5971992
52C5A2F4DDC703B661A77B64C5DAA582,3175260
5310A71B6F4B3DAD5D3B29D3FB8FF6B8,249480
53498FDB9E9811380D760774321D4929,3868512
5396A9EF40DF0C561E9D5D0F3AD7C79D,3804780
53A45F238DCDF2C413ACF13E1EE46A04,8491980
53AC3D459B32C62058110BF8FEB18FCB,5697540
5408C446B5BBA73EFB64E467C4DE0DEB,2593560
54B71E7D9C8E0E32A36937398AFCD4A6,2510813
54D491E4D1194627D33AE12EE43431E5,3143496
559950CB13B106737CCDAAC3392A1464,3931834
56039443874582ED14EEFA26EC880963,5040720
56B63A8C29FD2F515DECD3A64830D3E0,4730280
5745F0A52D0C3554C1FA6A851C00BD48,2409160
57818E047271F2306FFC3D85B2CDB4DE,3286036
57F7B855CE1250C16DE65837B87490C7,820606
58013DDA3461D91058E5BD781B34B9B8,2918000
581072E304818AEAD57B9D94E6A542F8,7110180
58194BC759B4B4AA7BD21B3612FCEA31,5605260
58A2AC4A6F9D7A7030E409749158EF6D,3615937
5946F81AF2B8336AACAC1FC3F9A2E293,3087840
59944FEFA3E525FB592001475D1B9D4D,1394790
5A6D73BD7CBA894C7D56FEBC05E29B16,4495200
5A7680826333B29BAAA25D8E32A37369,4380783
5B902B801AA9235B149924C852463B5E,1732080
5C1E1680035AA813BA453F9526429C82,4190725
5C646EAC45466D6E883DA551A59E1D2D,4531241
5CA1F5A9114707359581945492CE606C,3934401
5CD83C1C661B40F1FA57BC75EEE23A53,3142080
5D181133992DBB36ACCB1AC551E9E91E,2700480
5D93CBDB0F46A3ABA6A2914BC3A71031,3338280
5DD71EDDD1C539257C372801EC32CF85,2228857
5DEA778256AE9E0E76C391DE87FF3748,3208560
5E9A25D690C7590CCD98F92BDD56057A,2852
5EE734EA0D221C16F356204193F610F1,170730
5F2FB4688A5631E736A7DC36ADDD5D6E,5570979
600E8C0701B89A7611725CF7A9FE779B,2752663
608C537EC4E193DDC4EBBC1092DA02FD,3880301
608EC19E46476751B0B67D80A3EC246C,361740
60ABA16DE6D72004B11E9C39AD7E5C5E,2089559
61740AC4AEB5ED362147CDF39EB1DACA,119421
61D0086D0B2032F6A31CC8875F1A5148,366180
6245130EAA0957632988E09AE191EE25,5039160
62F4A9D282F5EC8CE629A945FE9F75F0,1194300
63D6CF1726D0C1E69A3B89B8E39DE16D,4039800
64353B602973FBC3D5C8AD9B9C804BDB,1706853
64508F804C00CBD6AD8CCFE9D00A3530,3276336
65651A3A8E5D9727BF44337DFE432300,4177017
657B17231747377EFC9DBC71EC268815,3304860
65E151EBCFA70E2190353E612BB6660E,3608460
65E8B9132D4CC2B848074CFA226B81F7,2438730
65F3E8B905D4BB0659A2311146478092,6018436
666E1C24391D7BD2BF74F94AE633A687,2815140
66A7BD123E70AAEA887CEE12587DA248,2238771
66BEBFAEAA44D4C28D556C57EC9C5B8B,2632169
66D58AB619387EBB945E0E3ABE5E0A1C,63
66E9BC08402C80F2A73D63D330C168FC,2328166
679D6560FB16630F265186AEE47CFDF7,3411660
67F2D7007743BF10FFFE53A2B6B6639D,1889671
6835F6DF8AD410E2334D4EB867D88186,5060866
68A415A290692EA020C73BC9207AD886,878400
68E34D9E16E9E4FCDCEBD7BF76D012CB,2660940
69E5CD8FE1E596BD9F79CE6AD8B66D3F,897386
6A04F4BA464AF1C55A2F7D81EEA7CC07,2209430
6A1907FE059CA28712CF09098F64FF92,3800582
6A57122A72D2BD5E8A156C678952F88B,1933788
6B0C4F25158AFFD35B56FE9DA86A9309,4451992
6B1207546C132CA9784EEC217057C0EC,2886754
6B59D9D5ED529058A49C2B3E6BBD32A2,4230600
6B6363BC3A6433C39A97D684222D7AAE,312360
6B9D5EF8618433DF844A1DA8908068AB,3079560
6BCF88CB160C976DE5ABE87D77C62921,1633461
6C06AB5B62C61381193ACACA6CA21D85,3549660
6C549B80577BC3773A7606F83F19F1FA,903960
6C741EF64CF08362D14274A744FDE013,1854360
6C8DAAA43383E9A910328E4BBD8EB728,7099010
6CA9A413A01BBBFFE78C4B2E2B8025AC,1834303
6CD4FB06C06C72221FA3D7E5F16E51D1,2268480
6CE2A7D3BB67846751ACDF028559D7BE,1451564
6CF4C11AD4B0537496968FFA445863C4,5706733
6DF613B2C96E11D2FF912EBB318DBCC7,4757508
6E2EDD439FFA21A128B2E70A173FA91A,3227022
6E540D44CBB2094F544F1AF63A82B864,4301716
6FC59A05268FBB904143109BF4E2B854,3672911
7007A19F236D3E76BEE1335040E4AC1D,3993060
70E350897E5887C1F10FFA12F05ABFBD,3360840
70FE3616EA54F94C8EE7104D486BF927,6551675
712CE21464C78C7C6951FD6D2CE9E1C6,3552420
71371FA20E32A09D7BBE4F4BE4CFB447,1085312
719F8783E4F03D1031F35D7B57C09F30,4760880
71B3714768ACE491E0D3C9AF2507FD65,451357
71CE0F7299E7F13621500CB690C53A02,3066003
722A059F267ECEF5750A64C691F38869,19440
72D2B3E2D6AD8357A156ABBE663FA7AD,7313118
733A3682D4E49CE95B9525059C145A82,5931924
743BF89BFB32C14590DCAACC19E1E62C,2408580
74A1D8F550AC9B176D4EA84D8433FE7E,620659
74B5E7E20B5D34624687FCBC5A40D1C8,1775882
75227EEA91BF149270A05D810C10AECA,833677
753F8F7AF1E2F64CFD043E0B5A7FDDF4,3898740
756B4BD08FE062E62B1396C869AF7821,503812
75B87ABCAC8E8680C5B67BC321B07F40,1581754
75BE36CA50A458BACADD29BFE1C2D5A4,5229444
764FA604ED56610CC1C667447E7485F1,224005
768A7A42F3211EAC417C361AE8CF25FC,3017460
769F93C82E747AB8B3EC25C80D5A32B1,3383725
76EDA4335C8353CF99F761CA77768DE2,2522280
77505EBDF1D1D67CDE98A19F1B197BD8,2521721
776D5633A2041CEBDE03092E401D61DB,2848767
77D5E2F00977688E78C05A1E4090D9E9,640200
7804AB1CA859CEC8B44FA287E2BC9837,2364417
787C72A5A207CC195C6F826347BB69AF,2286669
78E7FE4280D6F976721DBD7CC24C4C78,4063557
7925A7645C04288EB5AE340A6A0CA3A2,3084786
798141D20C41274F42FE50E3531ADBDD,392236
79B59A9BB9AA3C939794026B1EFF4F3F,186498
7A515BD031D774FBE9DCB886463DED4F,418140
7A63A8862A56D92AB5FB3D6395A2BE41,5570747
7AAF16D3D29DF096999BA9656163CDFE,3860237
7ABC323544414503CBEF661EF563F673,2082300
7ACEC45262CD90464F5D34075C73BFC3,1081706
7AD5AF00004190598635B2C09562F34A,4409460
7B274EF281BA5776ECD50E7AB06FCFC3,2720220
7CB4DCE3A893B8439AC21BD94E6BEDF5,69023
7D9B9DEBB967383822E2A1D66CB79999,1151095
7DB37A0F447BD527B4C5E4C1C136211C,165780
7DE6EF0654BC64290927580103ADDD24,561975
7ECC90EE6F064B74A590496BA5DE165A,2312002
7F39F8317FBDB1988EF4C628EBA02591,3221
7F810B64B645B469E244FE7FF8840F11,275
7F9730058F38D5B9D3C4D17BCECC8210,3401377
7FA5547309378E3E2DBD9D5E3F68FB5E,1194078
7FAC727B39CA16F4950BAC66B2C83424,2763
7FFB8B2949D5E97E2805E358BA9C8FA0,3212040
8008CCC980C571B181C18164591DA43D,4158860
803175424F36D78AD47CA683543384BC,3354852
803B772CD596D5D041013F65E6C4B1D3,400980
8098EAFC917565F166044FD194B45387,3833442
813F161EC07C03A2EA8866B0E7FC13D2,3712741
81964E705A6F4DC3667C68665B158B10,3615456
81F0823FAB418C781EC69E01ECC91A17,1167568
8220720B64A857B01C4DB04644F235C5,2952284
83DD100CBA4DD88AF2DEB3954FECB457,5394725
83E2142B86086E64DAF502D657D4EAD6,3774960
84223DCA61ED269CBAE690B9E8FC3F62,1020
842AAD2AA87355F00E6ED870F4E71C38,3750905
84BE609073AF5CFB82FD02A64A2A9967,3350340
85132FE8E33612445AD78AAC65842FF4,1155204
852EFD37C11D2CDB3832676F9D8B7C50,2462614
8536D278DC8E178BB105283C79F561EC,2947260
8554C047208F4391862440D349497DD8,2428308
856AE4DC0D7F97189BF332BF3D0732E2,1032911
8591BA3AF63C57D9090FF0409749A3BB,2604368
867294E95568CD9D8214433BD50AF29D,4674480
86CDD96D28B35E46C98985A5C2D5E22F,4438757
86D416620B305B017BF17615D8FC3ADB,4660200
870A36D7D2BD3F658F13F6E1A75CDB03,3094620
8775E3BCE6663DE1BB0721BDC89136C5,3108681
87761E7EE2E9F268E357C6BC66D99464,3206390
88082427F396EBFD97A652A812B25F61,686108
881078CCDB6226DA29E658F7DCB6E8E7,5025992
88E79617B9E3BE1D5A06A7CEEA191B40,4794862
894691639D84F72B5450CE0A1608CA8E,5937240
8964C98724DA5E6D6AC62442F4C4728F,4186786
896A8398B4034B53BC943C903CDEA7E3,2578581
89A9A5B93ACD65406E6E20A960844FED,609541
89B40C9FA8E7AA1F92AC39CCC286E294,4981980
89D7F4E94BBC89605D9475E3A8C01D68,2206123
8ADC36136F481E0B72933015D3461345,3873633
8B4536DAE35216384209731710BED9CA,3145106
8BCAB32B23BA90407266A5AE4BA3F0A2,4473145
8BF9BAA331EA7EF71B6D2426C6B7BFAB,3662700
8BFE3B337D0EDB372B59D5481938F532,2219705
8C09A91F185F15B0865557829A08394B,11288
8C10F79866AA68C320F2617405C941DF,4752960
8C1C940FB38A08CBE3A1EC8D98F62F9B,3276831
8C93EE6D38EA35745C6053BCDD92271A,4397160
8CBDA79F54492E27D8ACDD35292EB3F6,3737820
8CF41389E9CAD486F39E58C6EF7FCF92,5291856
8DACD47A7BD9293900C9F29372C7170C,2851800
8E3A128597EC0150323DBFDFD764F1D2,4789980
8E73F07C3E03E52AFDCA0D04B3C73AFB,3266880
8E8543C65ACD98C53D573287AEEFF010,3443640
8E97FA71BD7A3237394A6DCE50B87A6B,2775673
8F1E4F779A4D67431C3FCFA4E70A87DC,3588330
8F518AD92E582444F9948DCBD6C27D97,77726
90102D1BD3A32F6B9FB0D53489A4F3E1,3168300
90AB003FF8900E387EC18CD2757693CF,102657
90C38E2F84F84C7303F81EB292EED3F6,6343406
91106DE32A75301236BF0CD20631A4F6,4079220
912A2B86F30CDFE246586972A892367E,4528630
9159E7FAF0CE11762923A5EA06E1FB63,4164842
916759AB51FA500A5A89B066FD0D672A,6512660
917C1CBD516619A4D5CA11B3E8D02D8E,2651693
91F5150E0DD5E4B412272AF3EF82B3C1,2846040
9226517E5F2B2273D10F8CCBB984FF17,3541320
9281D49076E39D075C7071FFB104D905,2125740
9293B314AFCC98EBB0551F744AFB2E02,2711100
936B81B16C98D4CE142A6431BEAF154B,587940
938357967FDC110E258D14C0234226E7,1530959
940A7B8E0662BC75A763D751CAAC8A3F,4671000
94A8F8ADB3DD859D4489C5EC5079DDDE,753759
94DD4404615B33BABA1F756CDF700751,1795431
94F021816EFC6989700305D93D3482CA,3607911
951AC06B64AE3A5585454D5489A74FF4,1768816
9588C4001FCEDDBB2530985C2C4E59E8,4630268
95B8F42CF95F00F247A1227D41627E9F,3853620
962796245E712CAAF15DB6E20AC1169F,1738001
96DD49BB84FB62279DBC7AE8047AC36B,2547067
96E39F1BF1E8F9A06CC37D49C5CC040D,5583660
9719046E1844713CAC60411E6EE58850,3356404
9726ACCF27DFE0FE2562AAE5DBD76878,852233
97AEAB7329DE36B2A9F9244CABC50096,4011300
97EC97669A9BA031C5B11CBB04F0FD02,4719540
9824AA344A2194CB7DE9E54BA6ADCBBE,11460
9864FAE5C0EBCA463179C28753A9AE30,2372747
9867A5CDA9FF8DBEBB116664AD10B1E8,987339
9893117D92B55B7E5C23A4F8BD8B555E,1995360
9897CE0B91C0763E92ECB942EDD6789C,1540980
98C5C7DDF6CC7B7BB48FD9C170BE0BF0,2449740
990A22AF9707CDFA52C2ECE890EA1294,5867400
994465A7354120F87D2E5FE435CECCE9,1231248
997D10DC624A3F39EE708EACCAF54890,3699900
999CD9210F3B067486854B52060D405A,2127369
99A018BB00A417C1D551A7606DA23513,3070614
99C5246F2F7A4F0F2F43FC6A3BDFA964,3400493
99D9DDB55A052318AEA8DFA28FBBDCE0,4750970
9A42710AEC137A665D98AAF50012AA16,2645612
9B077DBC97EF40A166417FEE345E1163,858701
9C168EBA757C92D929A416B13CF02951,1208004
9C3AB3508091E11F6BC4ADACDF3AB600,4831804
9C5491FDCFBA63F1BC051D93841B9E07,1677336
9C6379CD0039E679940B2B905DE41710,58020
9C6F1D63941907EDEDDF79049D2FABF3,4135680
9CAB163FC61173A15F60CDFC6CE37CF1,6012300
9E154A26FC38DFF9308117D069AF3DD2,1783208
9E30E122C10DD3B7B02E4CBF593A9EE4,2404232
9E4E7C5E3B9E5B71F3B502040B282BDC,785820
9E5A6CFBFCB1FD5C7F93762D44EC3D99,6089491
9F1DCB5FC603494628185F410D799BEA,3818040
9F21FAABC4A0AB9DB32650BC431690BC,5645640
9F494D9A695D9717A0B23DBF096601CF,4251420
9F9FA501AB140E4EE39F64D2F7781E47,2081220
9FCAD8BE7F4D721353235FD176FEA088,212937
A00EA41824B3E7B9DDEC27B105D0D090,3473309
A0341325851FA46B57E4757C9F4DA96C,3120369
A079B0BCB4C22362662121F15614F212,2686500
A1226882231C0894321B12BA905468F8,1128348
A12D0BD80032D6655E8A882D31AB0F3A,3933180
A1BDE15E68E5A4407D7B2A865988F217,2213698
A1CD12722A498600FF4717516CB8764A,4832620
A20B0E2BCD696E28FBD3BB9DEA87FA53,4437632
A2BF87A556759EB1BA7CFA98243A5640,3674580
A37DE8B4B97756088F56425D21FF3C69,1802555
A4AEA4FED70752654EBAAA67F2A343B5,4554489
A52D0F0771B947FF03AA50B6AE10B03F,2304157
A5473CCCD05223C63C63209BA89E5948,3389620
A55CBEB2B16820CE2D5104E43760CDEC,4231984
A5BB509229EBF72D6239711A842C3761,2302313
A5D2FDF0598F7CE37D749152484C5330,3596685
A5F01E598EAB0E01EDFE31526B5427CC,5441737
A66E75C773C160ADD951AA6A3D16B95B,831042
A686BA19A9296430806D64F0ABA7AE36,4316640
A6A25B35F0675CD3053235C336352B31,993010
A6A6C85543DCF893FEF3B52B72CB14CC,3886740
A70151E679D2DA570891EBFA7DCD0AF0,3883740
A70A57B0B3322FDE461E3D5931EEC1E2,2160
A74EFFEF49DC9565FD1C68121ADA2C8A,991315
A7605F2927D05AD8F8C81F0FBBD85175,4867200
A7B40240A2CB5870F7E0F7522E4909F8,6095863
A7D9785D36EA4F96AADE4C9CA7E12294,1996260
A8AF703D0DCC5EE7C50C5D0616610F0F,448810
