hack_license,total_idle_time
1A17BAC5F2EEE5F8966506D89919C695,3755352
1B177C453E947B8373624F9A50D58738,3413183
1B66B6818C351F7DF958B1614D2256D2,452053
1B998C333195B230BD570E31CC5F3008,3025860
1C7DBCC8B95822B194367DF3FB7ECE5A,1538737
1C99E9AB40CCB1D577D25F3DEA4551DD,1543920
1D41075E8EA79258E792C423E950C991,3370980
1DC5452E451C29D0763AD9385E24065D,2179412
1DDCB8A1A5C6CC1F5FE8E65DCE40C53F,3856498
1DDF63BD1DE25857C8BC390FE3A73830,1263180
1E0B0B77E325A91CBAA7AAFEB20B584B,3582618
1E0D485733AC82690B2AF8E1EDC11803,3745528
1E19CABDCB19F341CF9584140F7C945F,5580
1E1A5F2685B04E46F44F54DD64989DEA,2459093
1E242FE94709DE84CED8759C549820DD,2178191
1E68C0830B73658C43635CAD45ECFDFA,3353933
1EA532DCE207778B8D780E4236A482B4,4422653
1ED79961C2ED43C278ED63E325B7E796,3072660
1EF515224D19435007B8632B399679A5,649380
1F50E9F425B005214DFFBACC8E79667A,3809441
1F8A10992C0243D02E127E168EF10417,69362
2027CFA272DFFBDC4FF5EFB02140DAA8,545061
203F28E5027AB49D9017121F658ABCAA,951900
20B45D786B2A55D8E13DD0E949B0997E,5560118
20DEA1174E38E3E9BAE2FB9BA9820BEB,1670460
2158A72D230EF163E4F7A959BA29C83F,372225
219E07CDCCC0F15DF9F10413462CDF4C,2762620
21DBA4829CE76212ABAF650F957EA811,4119744
22C09872E1727282292DE5919DDA503B,517879
22FCE641FDF987265B2CCE6FBDB08EA9,5052300
231D9FB693D82FBC036158815C7ECF26,471404
23275210DBD53DBBAE68508B0186092F,533513
2432F73F8BA2D3BD9DC0F140E803E93A,4308667
244D1EED5F0C59E84EB7196D2D7C8248,949680
24D4383801731322B354B59C5C6E90C0,4319177
25A865312ADB88F81902C06CC2AD2A0B,3709848
25EB58DB5D45C161FDB873223BAD217F,4012740
2646C22B3BF76A94719A476394D9EB3C,4144200
2688BFABEBF84C1D47D48DF2DE8B3B93,3910380
26CD412B7A077C8E304168E022F29DF7,3051707
2701444831106C9A822616FBEBDB8FFD,5177860
2755A68E2D8581DD03961C2BFD8CD69E,2843490
27E2C41C04E7647FFB41279CA86F9EF3,29340
28AE4A8F00B5CEF1F4795C4770EE3A29,629275
28F0B93C232CDBEF1F2C6D1B9329A41A,3386580
28FF1024A3F294E57F00D29D3BF32755,1616117
29B293C263AB6B568ABD8FBB08D9F163,1240080
29B36B9BB2791F79F0793C56E6E58F5C,1937719
29C676C83F65BE16197DA0511F663F56,1490829
29E6429B40EFDDDC73D6270A431A05D5,2012220
2A16D1DBD37DC6AD1BD02913D34E1B1C,4856711
2A23B4F0185DB0FAEB15405764EE5141,2868990
2A7668E8831BFFEB4AB3652641323BBC,4952754
2B32A3B1F439C621150208BF31D21C7B,3748140
2B5622259520198AF384413C20B9C4CE,3956011
2B6CF61528B918C6EC35A11DEBB3A12E,3894956
2BA5108C83763DD6414487470B140578,3765001
2E0B94DEDE25224C741B9885B0874270,3378675
2E47EF05E238415C302D5C3EAD04F8C6,4940178
2F070EB6F73D01F10DA186B3EA2FE847,3875152
2F1F442212D471D6CB9F6EB422C9F410,3796268
2F2A48A3AF0D5B28EA1B79581D697909,2595420
3146DF8695AA73D5AE76F20A1244B4AB,1256273
31BFA0D3CA985B2EBD9CF3F122E5E235,4685040
32047BC7154FEF89A0E5DDF0C370CE8A,4340340
3213CD20CA236790C208D79961B1E51A,2017860
3251A220F065378A4E35BE26E611DA8D,8195957
32B3DD9301AE64A8ACAFE15170E35324,1693380
32DDCDE76F12CFC1EB8E4B900E85CD13,6182700
32E466AB1CE03DEAACB438C73FFC248D,5679807
32F396AB5D7E12CB54EBC3F36AE79DB4,4959929
332855F311DC5785EF41FFA79DE0CD2F,896460
334AB3D18DB63C600527E49DE883A624,3973850
33C6C29FDBE48F3A8C9E8C5C01917685,3630244
3403C1AF114DCEACEF7B27D8C52A43D3,4369204
34C5B34CD9B6AA38E621F2A7A55E085B,155126
35709AEA7B488AE49D57C88BCDBC7D56,2128560
359ADB2AEF9790A02E25D285AA1E4CC8,4862303
359D21A95134BC8794755946386B791F,45202
35BFCA222BC426CBD1941BA0DF480B0D,1349994
3606448EF533B7255A698D5FFCD3B96B,4104275
36431D09AF163D21AC4749436CA84808,3673020
3734421E51AC38C145E9D4F98A1AD56D,5614620
378FED8999A2C8DAD4F700CCF4AF37BD,1017938
379A7C92809AE0145B7465E17B8F3780,272000
384DF9ACF681303B84771795AFD7D058,875700
3859EBBEC72D60E4AC6D41553775B543,549960
389E9FD7E5D98E153A97CAA1BA94F0B5,6420
38CC7B96B03036063AD3EDD4CCFA5D2A,6119076
38E68B65E943486CC689F7417AF4DF18,70
392131034A21E74CE799215DA06C88DE,2779543
3952FE3C9449B6EA4A613470E867EF4D,2862128
39C01E89F4EA31DBAC3BCD86ECE5E9CE,3831000
39CA5286DFC0AB9A453389316A1B989B,1823325
3A77C678511C217242BE8020C1D17EBE,1801529
3AC0043FD88979C986529DA9D1EB0838,3389580
3B1660B0FA465595E1CCB66CA41BE25C,22099
3B180C434C22B6F61EA13DDE5C3B6D9D,2261199
3B1FFB990F2EEDA3F95CF024C469EB4B,2639869
3B2898AA8F5161BA44199E28D4911BC8,4620
3B36808EB509D196213F43308A4B845C,6322
3B69BF726369047FC5FA201E630E0C5B,4359629
3BA1C5FE2E224CDCD79AC07512814B49,3238679
3BD694624792CC926C949960DDD525B2,2681640
3C39E1FA6F48A497EF8CCB40CF4A472F,3749760
3C7BD7960BD732300D20B43334CAA5B1,281220
3C84329CFC39BB196432A709F605F1D1,4797843
3CA12EBAF72535715CEB4DF52ED8E260,2001556
3CBB494F3C15D3730C572AD3B046BA21,2878810
3D3726C7B90E1DAB82DCF662DA6A2954,6538080
3D3C9E907C2E845CCBF76A76E3C731EC,3505225
3D41510818D6F746681E4B0AAE59FF5C,1675788
3D479E812CAE88615B685FE8B6B19D41,3787740
3DBCDA4D823A0A795F2EBAA1628F932E,3801360
3DCCAF55CD9C06B49457E84E4F6B65D9,2843122
3E8BC9829EE46234B580C2DA5ED69C0C,4517322
3E8F494B8BC8A9D43712B464534DC839,2683233
3F0BFE90A5D71741840B25600A89E225,4642741
3F1C311DD549F63425D58A6427B39035,3230523
3FBE99E08A829F30B624B3D6CD8B3C7A,21578
3FC7BEFE5384FE4200581D3E83EB7AA9,4836802
3FD23956766098336C81DD901B46A219,1767780
3FEF9E5C722B8F297320598C494C120D,401760
401D6687C999748BBD762392A15D4288,3965064
40327757D1BDC94994B155A50FC57C18,5329380
404C5D53BD14FD311B78DB5B1E933466,45281
40ADEE285C399FE1AEE7C532DF71D059,2086699
40CC685C2808D24D101808AF949E5B69,2952016
40EE37779701E8A7726D301187D83929,17940
412ADB7046009DD1150A526A49E772BC,3246780
41487C0A80096282A1D03B82969858F6,4159326
4198C6B7C0F500F2D92D37AFA6B20C4D,3482220
41A269D4C0636A11D685DD6CBFCD9DA9,2049717
4228D0136ED9D4E4306A5E37AA92DEBD,3456889
426BD617FEC0EA3B73C2718B10E4F376,2761544
434A5F0C3E2405DF2F5450B146EABE6E,2871889
43642DE3866FA9B464AC30BEDB5F98F8,3656580
43BE19865437D4D11D15066E5EB0D11E,2235060
43DBF525B69A729A49B233A5E791EC48,1081296
4455414B02735A0C195D2FDFEE39D305,10571
44CC1579162ED075110D316062CCF93F,2843040
4529F82D5A04DA6FB6DDBAFB268E28EE,60
4559222565372B377874B698155B9CD7,4260
457A507D1274FD9B0086E7EC793FC084,1032275
4649A7F86465EDCC9C222B4482F85E88,2073981
46826B2434E4DAA8CF9725B8AE64E430,1742412
46BB1FE0449669C9E4BDDE43D48FDE47,655898
4729A9F5649B66BC01E766748267FEA7,4637777
47F81EAF4C678EA2CC8CB8D08CEF8CDF,135
4809966C757DE480032C19219631D2AE,4602120
4892CEA67DB19FE2D80E126D68B908C7,4001100
48CAD00AF465E28CB1D0B0ABA6EDC90B,2080217
4A143CBDF6EF36A34EBD57191DDC7C77,4412634
4A5FA43247B36380BC1E15036EEEBACC,78501
4A92B19376E78E4AC71B866A2DADF91B,4672098
4A99DFB9E9A09A06AF28223B1FFA4AFA,2140308
4A9E1263DEEA9E9E6D3ED8AFEAC2DA99,2938429
4B0BE0A66DB663CE9E4FBEC5107EBC34,446880
4B34818B45FC57B798913A7B9473A6C0,4001169
4B3F7A20194F8506D7A68D2C4E1BAF46,3187199
4BF95F3A34C93DA7B2099CA491C63028,99967
4C22026724ABA2256A1A3AC67EC03965,3145896
4C3C129CC483343160054E059C633F19,3638641
4C70E424BB0661029093E0E520D0D8E9,3013844
4C904ACEE88D2913673A16266EA3C7A0,3927879
4C9572D2BCF90515902893079E03B2E3,4630740
4C9B1381FFCF30D718F0CD7DC565973E,5432760
4CB1C0003BD8B2ADE7B0ABE2CCEC228D,3456900
4CB7A8B814059178ED7B668F1ED7AD92,3899411
4CBDFA718553EF5915C497F3A731F7FA,3839220
4CBEBC57581FB6B085676010BC1860F3,3012360
4CC5400E63624C44FADEDA99F57588A6,102
4D8795EB4CD6FA5201ACD6EB8798BF86,4694931
4E0569072023608FFEB72F454CCF408B,3654236
4E65B406A19095243D41806B85A5487B,3320551
4E66D870D58F9B1EB6F86A228B993945,4450467
4EA7D9672CDBF43A184050FC8109B85C,2710809
4EB07A22FB41D988C0A9E5B7445C434D,2488746
4EC1D72B5123B54D09C9B6D44F2D26DC,2849043
4F160596CCC2CFE8CB2FE7ED6BBC26F5,1670349
4F506EB353599C9FC3B2E6245A0609A4,4972140
4F9E0E34F1A156EB3656254BE374A706,1289897
4FD0E4067C149681849758F4BB4618FC,3915360
50849DE43F3795BB300352072FF397C3,2574930
515521CBF96E377F64EC568AC3C332F9,3025158
5187F5B2FE67654768D9CB729A2B1459,3030900
51B03D175023134A801B411C7F9E118A,1711699
51FED793DC54EC1A251BDEB920F55D31,3018296
52190A560D75BCD322C8A4D1CA74A33F,2413560
523142495A88EA52E748560BC20F4AA8,3613280
52A9D7B185FEDBA9CE456104DDBE1FDE,2823929
52D43B68E3186CE438B7C7DCEB283184,2227577
52D50FE60EC8CAAC5C4F21BD7693A711,4440660
52D6EDE2A6D8279B9A8B27353F1172BF,2187569
53228E26DD43E13B5C60F44C24508C41,2968500
532724A7044919D63CA4A988AC091610,5374963
5338585A053D6C9630BA3055CCE929EF,1180709
5405CCAB81134A5A95D59C313743ADDF,633087
541D57A33568318A3ABA9CC447ED8CDF,4028100
54476D8F8B6BC57FF12FD6D3DDBECC6A,2111100
54C775CF385C89BDA54B44B54722C5E3,2023470
54D5C5FD3382DF89414C7DC6B6609400,252978
550DD1AAB200F38EAE25D266115125D7,1259762
5543786CB1E15AD8524281D9601F2D44,924600
55896D948222FBBB5E0317E4F496BC5F,3189847
56136B0154EAA20A3F069A47A25C9E4C,4492380
565E72CAB1F4D65D80B7B9FBFF368446,3159166
566CD8578CA97A8037605B5C5C54A848,3275871
56771C4D3B7852329AAE8C6134EBCBE6,3904852
56D49BD543BD1997215F1343B0FB255A,2213705
56E3D60ECE8C318B484B1470FFA56A4E,3329911
56F2E28A057E867D4F53D1882229C70F,3773014
57022071C2046E511E3678691B317B3F,4576560
5742C0DF229CE96D51167CAFF5EDB90D,3420600
575B02CF054AC66247D841C827D744AA,732825
57974C14ED1A0DCC244999B4C4999509,3609600
57DFB2A309BF2622BA1FA7F0FBE87646,6071820
57E2F6584C3925C7DE9BFC37AEA327E3,4348620
583D7B0EF65331473EA125A58CE832EF,5095560
58B5CC0F32E2F2F09BD6F6610A2672D8,3581935
58E722CA8279FBC3EED2E42C9C6C91A9,843194
59145A88750FBFE2CD61371E1F635937,3592416
593DD1C5CE0EFDA032B6A53D3D1FBF6C,4481760
5978955495603618B29C106AF0EBB7AC,4417261
598CCE5B9C1918568DEE71F43CF26CD2,4131556
59B0B352BDB72D0B1A29F1B6D7617C48,979
59CD90CDA25190FCFE1617BD09B41583,4432087
59E1A1ACB6365FCAD4059CF12CCF6BD5,3739263
5A5E8812B9AB4824B0D33E7785CEE415,1559131
5A784FF29CCB2ACB1F4CE6760CE6E66C,2782435
5B0D6BECE81C5604DEF37A2CF9D5EDD6,3570059
5B164864B6CC2C5422C393111EE1A11C,3990271
5B7BF4ECDF2733C6EB12F5104B0BB4C6,14
5B854A222C13A8D44332E7CFA89941FF,645255
5C2E3FF81FB68C024F9FF7A67DC07D5C,3061080
5C9F9B6030D3FE9EAC2317CE9EB8C55F,5961240
5D610F01DBE5338EFE1A4C25E2A98959,1533729
5D9A7EED30C925D54B5422BB9E018668,4964220
5D9B44FF1B8A884E3EEF2737E5669B1B,4608483
5DE09E88B73F94A87D2E841876A3F54F,1514984
5E81F1609EE797DCCDF6BA9D2B7FB420,2545407
5E8F2C93B5220A922699FEBAFC2F7A54,2958900
5EC9776A0D759521958EA7974F32755C,2518440
5EDDBA1F1B5BD29702BBCEA251A99496,3218340
5EF059938BA799AAA845E1C2E8A762BD,10920
5EFA27D90EE70F2064EF6328F97CEBE3,1886520
5F884883AF9C40658320FF061007557E,2586121
60405EEA3254FF1B3B99E8D07067A5F2,2451869
605BA64B260070E2DFE1615A3BD51444,3220080
608BF3C68DE0C630F98EE9BC1F7E28BF,4207016
60A5683C6C4C94E73AA82AA0F5D1079F,4016193
60B5CF98AC2DC049C3A51E36808EC840,8101461
6139D758CAB4E7D5F5D5A353E5D4B137,300817
61838464E95BE90E6C8CE7E4EE204636,2230532
61AF8331CB51E436B747478FC0E78B67,2509038
61C08EF8D86CE5B023529F35146FD58E,3650822
61D0A599B3B0C1D8A589522D1F8D4096,3465660
62004F0BC587C2A879DF8353CFFD689F,3771543
6224803A06A551F6909A1BC571240D56,4212960
622E332FBA7459FD8B6FA9A1ABA95633,1266820
6236573970AC76EE75DFCA95F139BA47,5350140
624F08173354FF95805B7B6C9318186D,5024403
62AE243FE20A7EFDCF1898546E86AC64,3665100
62B072D9BA3C5BFB431EA2C20723A33A,1396165
62BB22B3AE839E265E0C2B3339983CB4,1397093
632F6951F36191B8B3A0DB9311F1693A,6026940
634330DC48BE21B20A0148F9D2C72029,10920
638ED596C686DE48EF93F1CAEA5EBA30,5461398
63961A5599AEA58B0EEE96C8CF44F7BA,2435104
63CD2AC4D82EECBE632599E9F41E5600,258711
63FAFE790CD4EEFB2F56F5F943C93A61,2754148
6439E6CB73E51BCA343EE19773B60715,2627400
645FF988E02AE0D01850EE8360FDB996,1836482
64A088F63094D1547EAF7031D93C421A,1317960
64DFD50C9174E630F1E7856FCA7C446E,37020
6527454ADA9D0B94556E3410F7795A9B,2671860
655280314A9017638B7F97F901CE0669,17931
658AA0F68140CB98ECCD5D1039140314,4845660
65A4311390260D14E7BD91CC76F2E8A7,3780441
65BABDDBC94F4C1AA996FA693E4D4F57,5174400
662A2709F4FE029931546A37913B6141,1779180
66826186BB8BF15BCABB6F78E10831B0,3683100
66EB9ADD508E82D585CD3CE4C10954AC,19192
671D2913967E1A8AFBCA564E71DEBD83,5759400
67AB39D2AC1A80B1113A5B57953537E6,1685867
67D654C8EE1AD7C31EE03456E2E0E24B,1690302
686A01CBE8946F6ABE3E04A1D2045373,4899720
688AC175C242F6CD08C46102AFA7B95B,5116740
68C17AE86E6E6AD293F41B32457062FD,4289048
699221D9F2272A6F8BFEB1F9A72A7B59,3677487
69D558D59F3F59136BA04E39715F01DA,2442121
6B5908B61F5E719A919A03FFADC3DFFB,4519938
6B9C4CEF6D0B04C60D5B4B712CFD6CE2,2799356
6BB861259C22CD5E6BF9F19E167F5218,2609549
6BF4088C9C06FB52772B7B0A0F4B4F1F,3766752
6C7DAD5EF42A73A19D63E958D1295970,9159600
6CF2655FF9918293FA915F1C8C741C86,2546314
6D1A818DF8579F933539358BF2D1DE45,1931783
6D333FED2AD01087251B932FE0AC653C,2742076
6D6AF0D6F8700C28A62A7624BA36CAE6,2500479
6DA75027BA51A8447C0C2560100D5588,3396062
6DE1681760B83DDB7EBC5F50D86E921C,2684900
6DE91A96034117380B731F33B74AEDCE,3404038
6E122D3EE67D222828A02BC219368D05,69780
6F16F9443CBE237060D8F73305BEAEE4,5600360
6F2E7A6E64C7CE69CC9BF5C06A809C92,124050
6FC3CAAD6E4815BEC6F0087322E82AA2,3138774
7054B259F786D351FCFC7851D9A929B8,2267642
7065BBBFF30BA743C8449981302D5BEE,2872956
712A43DD444D4F9894548048AFF9995C,527957
7162D9CB6C22F5E493765CE472004341,5290010
720351A19169E9C28576B4423E6C4515,2349
723D1DDB41A19D802F01656A84CD0D9D,5780520
72B8C30D4DF03F289699D9CD1E6BB019,5641440
733EDC75957C58931F08042319E8DBD1,8814060
73404A9901EF7F201FE14A9779A3513C,4085320
73C3B1BC4DEA91872B32638808BDC3FA,3353880
73E5A1C8178E3661974667C9CD569C18,548810
74BC535F0C09F556F0A9A3D6172DFA07,1926790
74E195BBCF506D9E7A1FE881B8C62E19,3494842
7538276B80745AAC720AA664A0FA40B4,1553221
7576EB436DE89CA8DAC51155FDD3FD22,2155830
75C346AB6B433D4F59054CD1FEC6CE2D,4023697
769372CC6BD1F5EC28C5DE9B4A0105A5,4177740
771D2FEE10D724B4BE5859770DF9C774,56400
774BEEB52B833E124ACB1766DCD4E570,2288520
77AA44D0F64C921426A989FCFCF14A0A,909517
78040C67E799DCA083231E472EFA0D42,1675675
7830DBFD299BDD083FD7E54D5AB973B9,3980405
7849AE558EA2E946A01B30322A4127CA,3545340
78EF934E8833ADCD1BF52E89B8D794E5,6040875
7921DB7061AD2E7BDE2072CE3F819128,1001460
7922F66FC01BE2A46950426EAE58612F,431755
7954C46FFFAD655FB0D967EF84B7A4C2,4465920
7976DD7F929022AC71C1DE50337D5FEC,4080
7A94BDD56FD95C244C56619401C62904,3632842
7B13C36FE698EAD23B41880109ACEB49,1520855
7B2E1D263B8DE769B4F8BB30981C06CD,2480220
7B3DAEAD0556C7DC4BB925B0A8BED5D7,4135800
7B65EB635D936A0E15DFB4F4AEBA7A74,1543380
7B6F9C74B7599CA404FCFEA06CD33756,4108361
7B7A0BCE4BB442AAB44878BBC581C097,3345541
7BC805658C023E57BBE563CA94E7B91B,4590400
7C20CB6FA6E0BE121CF17019C7B9FAED,5639933
7C89E6E55B90426764EB6D63D0D62E09,3501960
7C9492CFBDDFACDE4C048862E3191CB8,1014300
7D3A4D21E59D10C1F24DA6866E7CBDFC,1869600
7D99DE4015DEC114118D31B895D53F49,2346297
7DED22BC29ABB74F59E6742FD174923B,1266060
7E6F0BB0927A0C9EC21C71390F786EDC,3745440
7E843B5EB0BBFD630E48C637AED4D75C,3821668
7EC301F2AB0F5E1997ACA87DB328D3C4,4491360
7F0B1FC57A3B0A11902BBC7102DEBC59,3791121
7F2B480957CB2E73D62C5853B72413F2,3518162
7F71343DA69F5293BD5DE65B672CBD90,3460020
7F7E8423F4D25FD21BE1EE12D47BB544,4236180
7F8A79E7A7F3E1BB265B75DEA2C9111D,2894329
7FFD8D13415C92FE60CE32190DB5CEBD,4070414
8033890F01EA001C87BEE30180323250,3450660
8047ADE0D2A33ECB579104656C9D8906,2339563
808B612B85D59EF0AC04BF98FF87815E,3218640
8099F2D6D1F463E300E721C2A0E49AB9,2314717
80A8155EB153025EA1D513D0B2C4B675,1618
80CD03C2C52646F1201D5FAB90FA0ECD,4259700
80D008012EA3B691713E59A6C929A1C8,202
81AC9A1105183F01BE19F3D1259AFA83,1675018
81DA3734AAC9081928874410BC9C05D4,2369691
8217BC89F4BA7F566F5F1B34DDCC8000,1571565
82469D9B698BA2BD2137031045281538,1562507
825722814EA35108504C07CEDB9988F9,151483
82BFC1C8927094E31D708D5AACA2B398,1235220
82E4FB918081A8EB0E2918A60477069D,2530080
8306EF53581C28EC02D9718DF2347216,3542535
8318390B77086B7B0ED9624484F237D0,2171539
83238A3B43DAC7573B6D0B3A2ED57644,3886302
840B58B56FDB9193B09CE8F4A6826A33,1782506
845A6152A8EE8151936EDD3D4CB3B587,2393785
84732AF67C9510951F0E93FE4A15E881,2959080
85291D70BB1FF8F2E7DB633C3AF98133,2183434
859A6337C90F47FE0D29E5FFFBC6CA8F,3290460
867C930CE26F46DEFCD4E24AB1CFAF84,1439820
86B78A6E87DA88417EE07DE2D45D0B8F,3748500
86DAF9856689F08237139079842A8BC9,4873193
86E010F890E268A42718853B5BC129CF,2365680
871EB96C40DF43F82C182CFAB7FAB045,3773027
8761C21AE78571D6E26B7A5C36FF7EA4,4335739
876715887E5D2CF0F13BC1E0AC7FFC65,2968208
8779278A87E4F34BA981E7CD43BFC543,2258463
879C6414021B1FCF7EB82BD4372742E6,4419385
879D7171D4644D35AE0440D2C7E6552C,935509
87BCF3EC348A0E497F7582284ADBED00,2556360
88315B4D5CD4AF3DFDA48459DCBEAD28,3610740
88D10F749D7B077DA4DB8EDE39EBD148,4682523
8A17E604AF8FFD60C790B8F4613C2279,4431420
8A337A3F44067424597949772C548228,2917380
8B69E96798C9DA7999B9ECC08CBBB6EF,3177667
8C1A73052A4AC09E4B962EB279F0D3B3,3998580
8C76038FBB9F696DA53952146F815CB6,2720690
8CD7B7FD610C4871B513EE26A6D5A4CE,3193660
8CF9B8B361B1A54CAED30F5AB8859B32,271589
8D4E4408B1C60B317397BC590FF00CBA,1277160
8D99F5CB8514EAAC61BBAE96F6D7711D,215640
8D9AC133037886F85B331B2E5E24C5E4,2449492
8DC63D8D5B716ACDE86279DEC08D76FE,1069142
8E541CA4D87FDF59E06DEB7B1C58FA4A,2690943
8E56427BBFC4D70E5DC1CB1E7ADF0ED3,2582668
8E68E86F3EE7334EAC0496215AC93B7B,3206860
8EE43057B0CCF1EECA113A4EBA28E809,4982268
8F1B0F2134EC701B7EABC635ADD2FF62,4023300
8F886DAA23BE9CCAE8A6552D3B627143,2806440
902985125A88A8E62C516231181208B2,2047140
90460D3132B627B0D04B17CA8DE772B9,3686978
904ED9B8B24C5F03FE49FB6A69F68F9F,960120
90F08CFA0F6BF691C1E8C680F6C88F7D,2636242
90F42B2837A34F43FA5900369C308C5A,881340
91A21AFD96AEA72FB627405CF5FDE6F9,4352040
91F0BFB6EA53BDDB625C1DED27E42A4E,3813780
921F65DEAC58A81C6BBD222D8FC94F6C,2469319
926F825351548C95F30622B3C27F078E,1134605
92718BFA8687C1A669ECD2D0C7A688BF,3782880
92B28F9542FF8788205980AC9960DE91,1983749
92BFD576E932C0E105CB22E09444319B,487695
93248B38135F39DBB8DD3DC50C2627A9,4250
9347A259A2DF54C77F9394682A8B8978,836208
93C2E15288AC36A6401D191308E0015F,1129661
94698E66514184EAA3EF1F350E48F8FB,3970975
94C01FABEA306B0DCDDB3BC337BDFB00,2205949
950FC25D5A18808998472CF1905197B5,3406836
9561614741235C5BA4F63AE19FE1ACAE,146011
9575A6246DA86CC0952186E8F5D0666A,3378192
958460D2C89BCF8C73153B0D5B0787D4,5450640
960C250DD2D8D7C13A612E1DC71AF4C2,924240
96147198E531862B134D1D39C099C8D8,480
96386CCB6E9B26B9B9FB2728161F3778,5284312
