hack_license,total_idle_time
27F70017094556C8D3332AB4FC3C3894,2640567
285F144465A2E5CAB189CE27EDC2F060,4003380
286AF5507F7FDAAD04F04302416B3D1F,3036937
2892A8870EA54D6BC3C81A23E2442F65,4086480
28DC6B0E1B33769B4B94685E4F4D1E5C,1449
28DD279F812894E72D9B8D66F8A47244,3752820
2926FE1DF2CE97498E6B585FAE306F43,1539480
2956B50F4F4633DF837104CC6135C13C,3315948
297A1E30A06D1488F01C998BFA752B2C,2325452
298B2F4918FC539F142E8C7F0E2C8B38,1678020
29AE68DE83577430677F3C70E1371394,2400904
29E169E5DB8F19CD745C360FCCC6A940,2382199
29E6E02633E9C037086522A7E86A414C,3061348
2A1C5470D25D44C65DE5E63A1BA965FE,4586460
2A2F77D2C10EAEF54719B33C1DB9B651,1838757
2A7A246140D6CDE4866B2DE55CB9BDC3,5527805
2A84F6953E44E19B1FA30F07198D2E88,316620
2ADA859B839BC6FA9CFFD8EFEDBF2E94,6354171
2AE432C664CCC69423B7D2249C68F718,4547940
2AEB43F112ABF261D2631DB8D3D9CFB4,3527593
2BF18F877EB6D92CACADAE0209A258E9,264772
2C2D4BF8DDEE753239A35653D4C3A5BD,1307940
2C3073B69C5D075477EAC1516DBE4614,4457138
2C5F515FA91B29A6D507303DFA0A9B77,4011120
2C71E0EB73D5DCFF1819E5CACD9BD03E,647760
2C741344A7AAF97F94D7A6D2A4D95298,830033
2CEDA48B56EA3A330160A8F35AC3ED46,3868161
2D00B4CF05A1A6FDF1BE648F51317CB8,3909060
2D05FFAA5AA632D56ED3356CDBDCE5F5,2367832
2D2187533F0EC67F9F8F500C85527518,1483920
2D6E98895D9E4FF08519FB2433988F1A,937200
2D8605B32FBD3D825F623F64F5259336,2124725
2DC35878D52D0600574A630520E35A45,125100
2E96D0D5DC0CE4C7FD8DDF1D2002BEAE,5254080
2ED792F39611E03F115B0F26930305AF,1063579
2F4331B0AF9F9F0ED2F223B66B91F7A0,3818307
2F4B570FCEA29317A57B8B93153D5AB2,1590640
2F4F079793B8DA40F311815BED453498,2609143
2F62FED1CA3AC0D825109A142D19B0DC,563388
2FAAA4A22D5A81E8F37AD05A32C420DD,4025338
2FBCA25BDD644AA0037E6B09A397CDFE,148065
2FCC72E53306908651AA62F95DC4B077,2133660
2FE51DE21C777EFC55CC522013E818B2,2591948
304384BFCF973266F733A780495BA8F2,504736
304A58AE959CC5AB951142FA23F08243,119426
3060F4B77D0D9D40592DD8355CB57211,1379943
30F541AAA2396196436F7860D9C3491E,1829640
31031B245D0E70AFB11C0507CB035CD1,4272365
3212BA2C0662AB9460561E3AA38611B1,1411362
324FC552A77B5434F07B7A41BA7543A8,2176786
32BA8C1CD44C55B668D77320A13A1B31,2386915
32CE550809224EB445381C72F5AF261D,2938825
32EB8917FAEBA19222165D1A9F0FC358,2904773
337FC5E61A476FB1F5BC50A905D3C88E,3150480
33C5C38ACA637FA4F0454099B66B6A3F,4130940
3417112F7EC6927AC309EFA59AAA4F7F,3401400
3435A51BDAFF79B4801A44E55D1F5940,1493460
34519D6AB3F1BD08A1C032229D68B258,3791293
349C783B725F01D9E904DD25B2AC5E91,356140
3532FEF22215801980B0E02F02D45EB3,3047951
35F048D30455BADC01AF908A35C99A92,2474100
35F8DC1743B4C4D2D988D7964BC09458,214855
37380E8B7845D6CF8B891F1803AB18EC,5065500
3741A67A7643D5CFEEC6F5B2ACD47A49,2831040
375193C2F1A362493E41FEE231293909,4178466
38C494D511D5847CFEA77AF327201B12,3944837
398E7F5A206960EF0B711866525E0315,1400134
39B647754C2643BBB3389FF0D6621451,3624163
39BB98870D87FDE6666A29F971E27012,5053809
39D4C2C3C9EBADBE13DFC462C4B8A654,4059000
3A029066E6D2E59CF4599CD8CCCB9505,2533415
3A1D7F3E80CD80184D50202076DBC204,2460395
3AD809BBC649CD8DBE29036E284C9404,319988
3AEEE9EEE53BDB20BBBDE8E29AD0EF71,2052360
3B7D084617EE0B3F21CD497CA8ABAC87,126264
3BB2C49273B8654FC697A9E3767E06CA,2165815
3C0F6CF1B1595A91194BBB9C8B33EC99,3087570
3C3C7AD1A79B19182CC1FCD6F3B0AB11,1163100
3C450ACFD8A2585D3B1E5EEC9D0E174C,2156486
3C7F69D84A0141F5FEF5B200A2965A89,1329836
3D632BC3D97D6572BC92AC9EBBC23E3D,411493
3D7D4CFFF18E7696A12E55999D7A2FF3,5474721
3D9386BA8CB26FAF22D4013860B72485,18949
3E7C6DFCC43C80A0558EBC13BB731CD6,4390129
3E94889A4B34FF37EADB208C7B46A06D,3526740
3F25D123FE2272419CD453A164563583,5913628
3F4734D140577C62FDE9627A749C7C3C,2509655
3F67CF9DAB05E8BE4357A978F00D78E3,3013228
3F84126170EC96B65D8134022FD53D93,3966663
402AAD19EDD4F8A86AABC07DA58F1296,2994580
4030939611E81FCAAF81386DF71D4FD6,124317
4050408CAD2E01E58BE16A625CE2C461,2614500
405414BB52CF2F09E4065CD54121C9FF,2401140
40CD6A3646AC06C944C1E5EAE353FD5D,3809100
40E1C4F6306C07AAA6EF912905B2F291,3933205
414E5AD2E76FCC231502B91742C12074,1418580
415AC9B649352422EECB7B762ED07238,3858072
41FFCF18DB6136C37A43351BAE30AC48,3631260
